7 32	John Hamilton Davis	phonetic	[ho št kwiɪʔkwiɪʔt ʔə tə kwaaǰyεmɪn]
7 32	Mary George	translation	‘We flashed around with the flashlight.’
7 33	Mary George	transcription	jiaqaʔ xa’jeys ganawh niʔ ʔe te peyt tuwa ʔe kw shiaʔt
7 33	John Hamilton Davis	phonetic	[ǰyæqᴧʔ χaaǰiɪs gᴧnᴧçw nεʔ ʔə tə piɪt tuwᴧ ʔə kw šyεʔt]
7 33	Mary George	translation	‘There really was a rock down there from up above.’
7 34	Mary George	transcription	tawt chian shez naʔa jiajiaʔolh
7 34	John Hamilton Davis	phonetic	[taʊt čyεn šɪtθ naʔᴧ ǰyεǰyεʔoɬ]
7 34	Mary George	translation	‘I told my cousin:’
7 35	Mary George	transcription	xaxayamot hihiw th naʔa qaqsimmit te xixniq’ ʔey naʔa xaxaya s niʔs tam ʔe te xa’jeys
7 35	John Hamilton Davis	phonetic	[χaχayamot hεhεʊ θ naʔᴧ qaqsεmmεt tə χεχnεq̀ ʔiɪ naʔᴧ χaχaya s nεʔs tam ʔə tə χaaǰiɪs]
7 35	Mary George	translation	‘“It’s strange that you poke fun at the owl and it’s strange that there are some rocks there”’
7 36	Mary George	transcription	niʔit ch kwaʔan
7 36	John Hamilton Davis	phonetic	[nεʔεt č kwaʔᴧn]
7 36	Mary George	translation	‘I said that.’ (“That’s what I said.”)
7 37	Mary George	transcription	whaʔ ʔot
7 37	John Hamilton Davis	phonetic	[çwaʔ ʔot]
7 37	Mary George	translation	‘He didn’t pay attention.’
7 38	Mary George	transcription	pa’yatas ʔot naʔa z’ez’qatas qajey
7 38	John Hamilton Davis	phonetic	[paayεtᴧs ʔot naʔᴧ t̀θɪt̀θq̀atᴧs qᴧǰiɪ]
7 38	Mary George	translation	‘He kept on throwing at (the owl).’
7 39	Mary George	transcription	qajey ch ʔot niʔ naʔa papkwat shiaʔt
7 39	John Hamilton Davis	phonetic	[qᴧǰiɪ č ʔot nεʔ naʔᴧ papkwat šyεʔt]
7 39	Mary George	translation	‘I was still there staring (surveilling) up there.’
7 40	Mary George	transcription	te paʔa xa’jeys
7 40	John Hamilton Davis	phonetic	[tə paʔa χaaǰiɪs]
7 40	Mary George	translation	‘Another rock.’
7 41	Mary George	transcription	xwit ʔot ʔems qiwhtigan.mot
7 41	John Hamilton Davis	phonetic	[χwεt ʔot ʔəms qεçwtεgᴧnmot]
7 41	Mary George	translation	‘Right beside us.’
7 42	Mary George	transcription	xwit sht ʔot k’wenît qwel’ what’em
7 42	John Hamilton Davis	phonetic	[χwεt št ʔot k̀wʊnεt qwɔlʔ çwat̀əm]
7 42	Mary George	translation	‘We really saw it fall (from above).’
7 43	Mary George	transcription	kwenas chiam’ na’m.stîget.olh ʔe she xixniq’ she xeyxa’jeys
7 43	John Hamilton Davis	phonetic	[kwʊnᴧs čyεmʔ naamstɪgɪtoɬ ʔə šɪ χεχnεq̀ šɪ χεɪχaaǰiɪs]
7 43	Mary George	translation	‘We wondered what the owl was doing with the rocks.’
7 44	Mary George	transcription	kwenas tl’atl’ayatas
7 44	John Hamilton Davis	phonetic	[kwʊnᴧs ƛ̀aƛ̀ayatᴧs]
7 44	Mary George	translation	‘Maybe he was holding them?’
7 45	Mary George	transcription	kwenas tl’ayatas na’mswhas ʔe kwishi
7 45	John Hamilton Davis	phonetic	[kwʊnᴧs ƛ̀ayatas naamsçwᴧs ʔə kwiši]
7 45	Mary George	translation	‘Maybe he held them like this?’
7 46	Mary George	transcription	kwenas ʔot chiam’ ʔaju ʔot she xeyxa’jeys
7 46	John Hamilton Davis	phonetic	[kwʊnᴧs ʔot čyεmʔ ʔaju ʔot šɪ χεɪχaaǰiɪs]
7 46	Mary George	translation	‘Maybe something else also with the rocks?’
7 47	Mary George	transcription	kwenas ʔey.t.uw.em ʔeyt
7 47	John Hamilton Davis	phonetic	[kwʊnᴧs ʔiɪtuwum ʔiɪt]
7 47	Mary George	translation	‘Whether he meant us good...’
7 48	Mary George	transcription	kwenas lhex.t.uw.em ʔeyt ʔaju sheʔen
7 48	John Hamilton Davis	phonetic	[kwʊnᴧs ɬᴧχtuwum ʔiɪt ʔaju šiʔɪn]
7 48	Mary George	translation	‘(or) whether he meant us bad...’
7 49	Mary George	transcription	ʔey texwnîwh chwh ʔot nam’ s te xixniq’ niʔitet s lhexs
7 49	John Hamilton Davis	phonetic	[ʔiɪ tɔχwnεçw čçw ʔot namʔ s tə χεχnεq̀ nεʔεtɪt s ɬᴧχs]
7 49	Mary George	translation	‘And you know that the owl is called bad (luck).’
7 50	Mary George	transcription	lhex k’we te xixniq’ qaqsemmitawh niʔituwemolh taʔat
7 50	John Hamilton Davis	phonetic	[ɬᴧχ k̀wə tə χεχnεq̀ qaqsεmmεtᴧçw nεʔεtuwumoɬ taʔat]
7 50	Mary George	translation	‘It’s bad (luck) if you poke fun at (ridicule) an owl they used to tell us.’
7 51	Mary George	transcription	ʔey ku ʔewk’w xway skwaq shez qemqa’molh
7 51	John Hamilton Davis	phonetic	[ʔiɪ kwu ʔuʊk̀w χwaɪ skwaq šɪtᶿ qᴧmqaamoɬ]
7 51	Mary George	translation	‘And all the rest of my companions are dead.’
7 52	Mary George	transcription	ʔey qajey ʔot hoy chianiy ʔe k’wak’wîm
7 52	John Hamilton Davis	phonetic	[ʔiɪ qᴧǰiɪ ʔot hoɪ čyεniɪ ʔə k̀wak̀wɪm]
7 52	Mary George	translation	‘And only I am still alive.’
7 53	Mary George	transcription	ʔey hihiw ch saysaymitolh taʔat te xixniq’ sxoxolh
7 53	John Hamilton Davis	phonetic	[ʔiɪ hεhεʊ č saɪsaɪmεtoɬ taʔat tə χεχnεq̀ sχwoχwoɬ]
7 53	Mary George	translation	‘I was always scared of owls in the old days.’
7 54	Mary George	transcription	whe ch ʔot xwit.an saysaymit ʔeschiaʔat
7 54	John Hamilton Davis	phonetic	[çwʊ č ʔot χwεtᴧn saɪsaɪmεt ʔəsčyεʔεt]
7 54	Mary George	translation	‘I’m not so scared of them now.’
note 74	John Hamilton Davis	cited form	taʔat	usually, often
note 74	John Hamilton Davis	cited affix	s-	stative
note 75	John Hamilton Davis	cited form	xwit	emphasis
note 75	John Hamilton Davis	cited form	heyt	recent or immediate past
note 76	John Hamilton Davis	cited form	nan	name
note 76	John Hamilton Davis	cited affix	-ow-	past
note 76	John Hamilton Davis	cited affix	-s	its
note 77	John Hamilton Davis	cited affix	-eyt	completed action
note 77	John Hamilton Davis	cited form	k’we	let’s say, in Tommy Paul's hypotheticals as well
note 78	John Hamilton Davis	cited form	ku	past change or action, not recent
note 78	John Hamilton Davis	cited form	xway	several die
note 79	John Hamilton Davis	cited form	ʔimash	walk
note 79	John Hamilton Davis	cited affix	-ma	by means of
note 80	John Hamilton Davis	cited form	tachem	visible
note 81	John Hamilton Davis	cited affix	C1V1-	imperfective
note 82	John Hamilton Davis	cited form	hahays	slowly
note 82	John Hamilton Davis	cited form	sht	we
note 83	John Hamilton Davis	cited form	xixniq’	owl
note 84	John Hamilton Davis	cited form	chek’w.wum	both sides of the body
note 84	John Hamilton Davis	phonetic	[čʊk̀wwum]	both sides of the body
note 85	John Hamilton Davis	cited form	seysay	the root of seysaystomolhas
note 85	John Hamilton Davis	cited affix	stwh	cause
note 85	John Hamilton Davis	cited affix	-omolh	us
note 85	John Hamilton Davis	cited affix	-as	third person agent
note 86	John Hamilton Davis	cited form	ho tes	come to; arrive at
note 86	John Hamilton Davis	cited form	she	ART, marking an inexact location
note 87	John Hamilton Davis	cited form	tix-	spread
note 87	John Hamilton Davis	phonetic	[tεχ]	spread
note 87	John Hamilton Davis	cited affix	-ayin	end; extremity
note 88	John Hamilton Davis	cited form	jiaqaʔ	unexpectedly
note 89	John Hamilton Davis	cited form	kwey’	the root of kwa’jiamin
note 89	John Hamilton Davis	cited affix	-amin	the flash instrument
note 90	John Hamilton Davis	cited form	xwit	emphasis
note 91	John Hamilton Davis	cited form	nem’swh	do thus
note 91	John Hamilton Davis	cited form	nem’stîwh	doing thus
note 91	John Hamilton Davis	cited form	nem’stom	the passive
note 91	John Hamilton Davis	cited form	nem’steget	from nem’stom + -s
note 91	John Hamilton Davis	segment	/ə/	which becomes /a/ for emphasis
note 91	John Hamilton Davis	segment	/a/	what /ə/ becomes for emphasis
note 92	John Hamilton Davis	cited form	ʔeytuwem	our good luck or fortune
note 93	John Hamilton Davis	cited form	lhextuwem	our bad luck or fortune
note 94	John Hamilton Davis	cited affix	s-	stative
note 94	John Hamilton Davis	cited form	xoxw	long time
note 95	John Hamilton Davis	cited form	xwit	emphasis
note 95	John Hamilton Davis	cited form	saysay	scared
note 95	John Hamilton Davis	cited affix	-mit	toward
8 1	Mary George	transcription	ʔoʔowulham
8 1	John Hamilton Davis	phonetic	[ʔoʔowʊɬam]
8 1	Mary George	translation	‘hitchhiker (one who desires to get aboard)’
8 2	Mary George	transcription	ch’iagilhatas te ʔatnopil
8 2	John Hamilton Davis	phonetic	[č̀yεgiɬᴧtᴧs tə ʔatnopεl]
8 2	Mary George	translation	‘He’s driving the car.’
8 3	Mary George	transcription	ga’z’ap
8 3	John Hamilton Davis	phonetic	[gaat̀θᴧp]
8 3	Mary George	translation	‘driver’
8 4	Mary George	transcription	ʔeyʔawulh.swh.as
8 4	John Hamilton Davis	phonetic	[ʔiɪʔawʊɬsçwᴧs]
8 4	Mary George	translation	‘passenger (one who is caused to be aboard)’
8 5	Mary George	transcription	ʔowulh ga
8 5	John Hamilton Davis	phonetic	[ʔowʊɬ gᴧ]
8 5	Mary George	translation	‘Get aboard!’
8 6	Mary George	transcription	niʔît ʔe te ʔoʔowulham ʔe taʔa
8 6	John Hamilton Davis	phonetic	[nεʔεt ʔə tə ʔoʔowʊɬam ʔə taʔa]
8 6	Mary George	translation	‘There’s a hitchhiker there.’
8 7	Mary George	transcription	ʔowulhswh shtem
8 7	John Hamilton Davis	phonetic	[ʔowʊɬsçw štəm]
8 7	Mary George	translation	‘We’ll put him aboard.’
8 8	Mary George	transcription	ʔiymot
8 8	John Hamilton Davis	phonetic	[ʔεɪmot]
8 8	Mary George	translation	‘Okay.’
8 9a	Mary George	transcription	qekwemstom ʔe te ga’z’ap te ʔatnopil
8 9a	John Hamilton Davis	phonetic	[qʌ́kwʊmstom ʔə tə gaat̀θᴧp tə ʔatnopεl]
8 9a	Mary George	translation	‘The driver stops the car...’
8 9b	Mary George	transcription	niʔs te ʔowulhswhas
8 9b	John Hamilton Davis	phonetic	[nεʔs tə ʔowʊɬsçwᴧs]
8 9b	Mary George	translation	‘where the one is that he (intends to) put aboard.’
8 10	Mary George	transcription	geq’.shaw.t.as k’we ʔe te niʔs ʔeyʔawulh
8 10	John Hamilton Davis	phonetic	[gʌ́q̀šaʊtᴧs k̀wə ʔə tə nεʔs ʔiɪʔawʊɬ]
8 10	Mary George	translation	‘He opens the door next to the passenger (one who is aboard).’
8 11	Mary George	transcription	ʔowulhstîwhas
8 11	John Hamilton Davis	phonetic	[ʔowʊɬstɪçwᴧs]
8 11	Mary George	translation	‘He’s/they’re putting him aboard.’
8 12	Mary George	transcription	chiachiamshen chwh
8 12	John Hamilton Davis	phonetic	[čyεčyεmšin čçw]
8 12	Mary George	translation	‘Where are you going?’
8 13	Mary George	transcription	hotho ch ʔe kw t’eshiusem
8 13	John Hamilton Davis	phonetic	[hoθo č ʔə kw t̀ɪšyusəm]
8 13	Mary George	translation	‘I’m going to Sliammon village.’ (“the place where herring spawn”)
8 14	Mary George	transcription	hilh ʔez niʔ
8 14	John Hamilton Davis	phonetic	[hεɬ ʔətθ nεʔ]
8 14	Mary George	translation	‘That’s where I live.’
8 15	Mary George	transcription	hi kw chia ʔeth tutuwa
8 15	John Hamilton Davis	phonetic	[hε kw čyε ʔəθ tutuwᴧ]
8 15	Mary George	translation	‘Where are you coming from?’
8 16	Mary George	transcription	hi kw nishialholh ʔez tutuwa
8 16	John Hamilton Davis	phonetic	[hε kw nišyεɬoɬ ʔətθ tutuwᴧ]
8 16	Mary George	translation	‘I’m coming from Sechelt.’
8 17	Mary George	transcription	hihiw neyjiamot kw th tutuwa
8 17	John Hamilton Davis	phonetic	[hεhεʊ niɪǰyεmot kw θ tutuwᴧ]
8 17	Mary George	translation	‘You’re coming from far (away).’
8 18	Mary George	transcription	ʔeeʔ
8 18	John Hamilton Davis	phonetic	[ʔæ:ʔ]
8 18	Mary George	translation	‘Yes.’
8 19	Mary George	transcription	whaʔ neyjiaʔas ʔowulh s tuwa.may.et.olh she hihigolh
8 19	John Hamilton Davis	phonetic	[çwaʔ niɪǰyεʔᴧs ʔowʊɬ s tuwᴧmayɪtoɬ šɪ hεhεgoɬ]
8 19	Mary George	translation	‘Not far on the ride previous (to this one)...’
8 20	Mary George	transcription	titsît s t’ikw.thay.et.olh
8 20	John Hamilton Davis	phonetic	[titsεt s t̀εkwθayɪtoɬ]
8 20	Mary George	translation	‘they let me out close by (here).’ (“It’s close (to here) that they let me out.”)
8 21	Mary George	transcription	hotho sht ʔe kw tihsk’wat
8 21	John Hamilton Davis	phonetic	[hoθo št ʔə kw tihsk̀wᴧt]
8 21	Mary George	translation	‘We’re going to Powell River.’ (“big river”)
8 22	Mary George	transcription	hotho sht ʔownewh shtem t ʔe kw tihsk’wat
8 22	John Hamilton Davis	phonetic	[hoθo št ʔoʊnʊçw štəm t ʔə kw tihsk̀wᴧt]
8 22	Mary George	translation	‘We can help (as far as) Powell River.’
8 23	Mary George	transcription	ʔey’ ot kwaʔan
8 23	John Hamilton Davis	phonetic	[ʔiɪʔ ot kwaʔᴧn]
8 23	Mary George	translation	‘That’s good.’
8 24	Mary George	transcription	chegetem ch kweyt tho hiwt
8 24	John Hamilton Davis	phonetic	[čɪgɪtəm č kwiɪt θo hεʊt]
8 24	Mary George	translation	‘Then I’ll be almost back (home).’
8 25	Mary George	transcription	ʔimashma sem ʔeyt kwez jew’ tuwa tiʔi
8 25	John Hamilton Davis	phonetic	[ʔεmᴧšma səm iɪt kwɪtθ ǰuʊʔ tuwa tɛʔɛ]
8 25	Mary George	translation	‘I can walk home from there.’
8 26	Mary George	transcription	ʔiʔinat chwh
8 26	John Hamilton Davis	phonetic	[ʔεʔεnᴧt čçw]
8 26	Mary George	translation	‘What did you say?’
8 27	Mary George	transcription	whaʔ ch ch’eye.thi.n kwen.awh ʔiʔinat
8 27	John Hamilton Davis	phonetic	[çwaʔ č č̀iyiθεn kwʊnᴧçw ʔεʔεnᴧt]
8 27	Mary George	translation	‘I didn’t hear what(ever it was) you said.’
8 28	Mary George	transcription	hothotolh ch ʔe kwaʔa tihsk’wat tesît kw t’eshiusem
8 28	John Hamilton Davis	phonetic	[hoθotoɬ č ʔə kwaʔᴧ tihsk̀wᴧt tʌ́sεt kw t̀ɪšyusəm]
8 28	Mary George	translation	‘I said that Powell River is close to Sliammon.’
8 29	Mary George	transcription	hi kw sheʔen niʔs z ʔayaʔ
8 29	John Hamilton Davis	phonetic	[hε kw ši:ʔɪn nεʔs tθ ʔayεʔ]
8 29	Mary George	translation	‘That’s where my house is.’
8 30	Mary George	transcription	ʔimash zem eyt kwez tiʔi kweyt sem chianilh
8 30	John Hamilton Davis	phonetic	[ʔεmᴧš tθəm iɪt kwɪtθ tεʔε kwiɪt səm čyεnɪɬ]
8 30	Mary George	translation	‘I can walk (and) I’ll be almost there.’
8 31	Mary George	transcription	taʔata chwh wawax.wax ~ wax.wax
8 31	John Hamilton Davis	phonetic	[taʔata čç wᴧwᴧχwᴧχ ~ wᴧχwᴧχ]
8 31	Mary George	translation	‘Do you smoke?
8 32	Mary George	transcription	ʔeth xatl’a kw (± eth) waxwax
8 32	John Hamilton Davis	phonetic	[ʔəθ χaƛ̀a kw wᴧχwᴧχ]
8 32	Mary George	translation	‘Do you want a smoke?’
8 33	Mary George	transcription	xaxnathi ch ʔe kw ʔawakw
8 33	John Hamilton Davis	phonetic	[χaχnᴧθɪ č ʔə kw ʔawᴧkw]
8 33	Mary George	translation	‘I’m offering you tobacco.’
8 34	Mary George	transcription	whaʔ ch wawx.wax.an
8 34	John Hamilton Davis	phonetic	[çwᴧʔ č wᴧʊχwᴧχᴧn]
8 34	Mary George	translation	‘I don’t smoke.’ (“I’m not smoking.”)
8 35	Mary George	transcription	ʔiymot ʔot
8 35	John Hamilton Davis	phonetic	[ʔεɪmot ʔot]
8 35	Mary George	translation	‘Okay.’
8 36	Mary George	transcription	naʔs te ga’z’ap: tiʔi!
8 36	John Hamilton Davis	phonetic	[naʔs tə gaat̀θᴧp: tεʔε]
8 36	Mary George	translation	‘To the driver: here!’ (offering him a cigarette)
8 37	Mary George	transcription	whaʔ k’we xatl’.s.as te wax.wax
8 37	John Hamilton Davis	phonetic	[çwᴧʔ k̀wə χaƛ̀sᴧs tə wᴧχwᴧχ]
8 37	Mary George	translation	‘He says he doesn’t want to smoke.’
8 38	Mary George	transcription	whe ch wax.wax.an ʔeschiaʔat
8 38	John Hamilton Davis	phonetic	[çwʊ č wᴧχwᴧχᴧn ʔəsčyεʔεt]
8 38	Mary George	translation	‘I won’t smoke right now.’
8 39	Mary George	transcription	niʔa kweth machs
8 39	John Hamilton Davis	phonetic	[nεʔa kwʊθ mᴧčs]
8 39	Mary George	translation	‘Do you have a match?’
8 40	Mary George	transcription	z’eyʔem k’we ʔe kw machs ʔe te q’wajiam.aya.s
8 40	John Hamilton Davis	phonetic	[t̀θiɪʔəm k̀wə ʔə kw mᴧčs ʔə tə q̀waǰyεmᴧyεs]
8 40	Mary George	translation	‘He looks for a match in his pocket.’
8 41	Mary George	transcription	whekwt ʔez machs
8 41	John Hamilton Davis	phonetic	[çwʊkwt ʔətθ mᴧčs]
8 41	Mary George	translation	‘I don’t have a match.’
8 42	Mary George	transcription	xanat ga ʔe te machs
8 42	John Hamilton Davis	phonetic	[χanᴧt gᴧ ʔə tə mᴧčs]
8 42	Mary George	translation	‘He gives him a match.’
8 43	Mary George	transcription	ʔiymot
8 43	John Hamilton Davis	phonetic	[ʔεɪmot]
8 43	Mary George	translation	‘Thank you!’
8 44	Mary George	transcription	hi sem teyʔen ʔez xapey
8 44	John Hamilton Davis	phonetic	[hε səm tiɪʔɪn ʔətθ χᴧpiɪ]
8 44	Mary George	translation	‘I turn here.’
8 45	Mary George	transcription	hi sem ʔewk’w shtem t xapxapey ʔe tiʔi
8 45	John Hamilton Davis	phonetic	[hε səm ʔuʊk̀w štəm t χᴧpχᴧpiɪ ʔə tεʔε]
8 45	Mary George	translation	‘Here is where we’ll all turn.’
8 46	Mary George	transcription	hi sem tiʔi ʔems xapxapey
8 46	John Hamilton Davis	phonetic	[hε səm tεʔε ʔəms χᴧχᴧpiɪ]
8 46	Mary George	translation	‘We turn here.’
8 47	Mary George	transcription	hi sem teyʔen ʔems xapxapey
8 47	John Hamilton Davis	phonetic	[hε səm tiɪʔɪn ʔəms χᴧχᴧpiɪ]
8 47	Mary George	translation	‘We turn here.’
8 48	Mary George	transcription	ʔeymot, hi sem taʔa ʔez t’ikwem
8 48	John Hamilton Davis	phonetic	[ʔiɪmot hε səm taʔa ʔətθ t̀εkwʊm]
8 48	Mary George	translation	‘Okay, I’ll get out here.’
8 49	Mary George	transcription	ga’z’ap qekwem.swh.as te ʔatnopil
8 49	John Hamilton Davis	phonetic	[gaat̀θᴧp qʌ́kwʊmsçwᴧs tə ʔatnopεl]
8 49	Mary George	translation	‘The driver stops the car.’
8 50	Mary George	transcription	t’ikwem zem niʔs te q’witayin ʔimin
8 50	John Hamilton Davis	phonetic	[t̀εkwʊm tθəm nεʔs tə q̀wεtayɪn ʔεmɪn]
8 50	Mary George	translation	‘I’ll get off where the road goes down.’
8 51	Mary George	transcription	t’ikw.th chwh
8 51	John Hamilton Davis	phonetic	[t̀εkwθ čçw]
8 51	Mary George	translation	‘Let me out!’ (“Unload me!”)
8 52	Mary George	transcription	geq’tas k’we te ʔimin
8 52	John Hamilton Davis	phonetic	[gʌ́q̀tʌs k̀wə tə ʔεmɪn]
8 52	Mary George	translation	‘He opens the door.’
8 53	Mary George	transcription	geq’t te ʔimin
8 53	John Hamilton Davis	phonetic	[gʌ́q̀t tə ʔεmɪn]
8 53	Mary George	translation	‘Open the door!’
8 54	Mary George	transcription	ʔiy t’ikwem (± k’we)
8 54	John Hamilton Davis	phonetic	[ʔεɪ t̀εkwʊm k̀wə]
8 54	Mary George	translation	‘And gets out.’
8 55	Mary George	transcription	ʔiymot ʔeth ʔowulhstomsh
8 55	John Hamilton Davis	phonetic	[ʔεɪmot ʔəθ ʔowʊɬstomš]
8 55	Mary George	translation	‘Thank you (sg.) for putting me aboard.’
8 56	Mary George	transcription	ʔiymot s ʔowulhstomshap nuwap
8 56	John Hamilton Davis	phonetic	[ʔεɪmot s ʔowʊɬstomšyεp nuwᴧp]
8 56	Mary George	translation	‘Thank you (pl.) for putting me aboard.’
note 96	John Hamilton Davis	cited affix	-am	desiderative
note 96	John Hamilton Davis	cited affix	C1V1-	imperfective
note 96	John Hamilton Davis	cited form	ʔowulh	get aboard
note 97	John Hamilton Davis	cited form	ʔeyʔawulh	to be aboard
note 98	John Hamilton Davis	cited form	niʔ	there
note 98	John Hamilton Davis	cited affix	-ît	stative or durative
note 98	John Hamilton Davis	cited form	niʔit	say, homophonous with niʔît
note 98	Bill Galligos	cited form	niʔît chwh	you’re in the way!
note 99	John Hamilton Davis	cited form	qekwem	stop, intransitive
note 99	John Hamilton Davis	cited affix	-s(t)wh	cause
note 99	John Hamilton Davis	cited affix	-em	passive
note 99	John Hamilton Davis	cited form	-stom	from -s(t)wh + -em
note 100	John Hamilton Davis	cited form	niʔ	there
note 100	John Hamilton Davis	cited affix	-s	his
note 101	John Hamilton Davis	cited form	geq’	open
note 101	John Hamilton Davis	cited affix	-shaw(lh)-	door
note 102	John Hamilton Davis	cited form	ʔowulh	to board
note 102	John Hamilton Davis	cited affix	-swh	cause
note 102	John Hamilton Davis	cited affix	-stîwh	causing
note 103	John Hamilton Davis	cited form	t’eshius	milky look
note 104	John Hamilton Davis	cited form	niʔ	stay, reside, there, exist
note 104	John Hamilton Davis	cited form	ʔez	my
note 104	John Hamilton Davis	cited form	z	my
note 105	John Hamilton Davis	cited form	tuwa	from
note 105	John Hamilton Davis	cited affix	C1V1-	imperfective
note 105	John Hamilton Davis	cited form	ʔeth	your (singular)
note 105	John Hamilton Davis	cited form	th	your (singular)
note 106	John Hamilton Davis	cited form	ʔa’jia chwh ot	are you well?
note 106	John Hamilton Davis	phonetic	[ʔaaǰyε čçw ʊt]	are you well?
note 106	John Hamilton Davis	cited form	ʔeeʔ	yes, the usual answer from 1969 to 1980
note 106	John Hamilton Davis	phonetic	[ʔæ:ʔ]	yes
note 107	John Hamilton Davis	cited form	t’ikwem	dismount
note 107	John Hamilton Davis	cited affix	C1V1-	diminutive
note 107	John Hamilton Davis	cited form	tesît	near
note 107	John Hamilton Davis	cited form	testhot	get close
note 108	John Hamilton Davis	cited form	shtem t	we plus future plus certainty
note 108	John Hamilton Davis	cited form	ʔúl.út.awlh	do a favor, compared from Sechelt
note 108	John Hamilton Davis	cited form	ʔúl.út.tsut	ask for a favor or assistance, compared from Sechelt
note 108	John Hamilton Davis	cited form	ʔúl.néwh	help someone, compared from Sechelt
note 108	John Hamilton Davis	cited form	ʔul	grateful, thankful, compared from Sechelt
note 109	John Hamilton Davis	cited form	chegetem	almost
note 109	John Hamilton Davis	cited form	kweyt	already
note 110	John Hamilton Davis	cited form	ʔimash	walk
note 110	John Hamilton Davis	cited affix	-ma	by doing
note 110	John Hamilton Davis	cited form	tuwa tiʔi	from there
note 111	John Hamilton Davis	cited form	kwen-	whether
note 111	John Hamilton Davis	cited affix	-awh	you (sg.)
note 112	John Hamilton Davis	cited form	taʔat	usually, habitually
note 112	John Hamilton Davis	cited form	ʔa’jia chwh ot	Are you well or good?
note 112	John Hamilton Davis	cited form	taʔata ch ga lhex	Am I usually bad?
note 112	John Hamilton Davis	phonetic	[taʔatᴧ č gᴧ ɬʌ́χ]	Am I usually bad?
note 112	John Hamilton Davis	cited form	whaʔa ch ʔa’jian wiwlos	Am I not a good boy?
note 112	John Hamilton Davis	phonetic	[çwaʔᴧ č ʔaaǰyεn wiʊlos]	Am I not a good boy?
note 113	John Hamilton Davis	cited affix	C1V1-	imperfective
note 113	John Hamilton Davis	cited form	wax.wax	the stem C1V1- attaches to
note 113	John Hamilton Davis	cited form	wawx.wax	from C1V1- + wax.wax
note 113	John Hamilton Davis	cited affix	-an	I
note 113	John Hamilton Davis	cited form	xanat	give or offer
note 113	John Hamilton Davis	cited form	xaxnat	from C1V1- + xanat
note 114	John Hamilton Davis	cited form	k’we	he says
note 115	John Hamilton Davis	cited affix	(ʔe)s-	stative
note 115	John Hamilton Davis	cited form	chiaʔat	short time
note 116	John Hamilton Davis	cited form	ʔiymot	no change in meaning from ʔeymot
note 116	John Hamilton Davis	cited form	ʔeymot	no change in meaning from ʔiymot
note 116	Ron Galligos	cited form	ʔeymot teth ȳath	What you did for me was good, which also means Thank you
note 116	John Hamilton Davis	phonetic	[ʔiɪmot təθ íæθ]	What you did for me was good
note 117	John Hamilton Davis	note	see 25b in the next narrative
note 118	John Hamilton Davis	cited form	t’ikwem	dismount
note 119	John Hamilton Davis	cited form	t’it’ikwtas te jenjianwh	(s)he’s unloading the fish
note 120	John Hamilton Davis	cited form	ʔiy	and
note 120	John Hamilton Davis	phonetic	[ʔεɪ]	and
note 120	John Hamilton Davis	cited form	ʔey	and
note 120	John Hamilton Davis	phonetic	[ʔiɪ]	and
note 121	John Hamilton Davis	cited affix	-stomsh	cause me
note 122	John Hamilton Davis	note	nuwap is unnecessary here
9 1	Mary George	transcription	ch’eyetolh ch kwa s q’etwhs ʔe te qayaqwan
9 1	John Hamilton Davis	phonetic	[č̀iyitoɬ č kwa s q̀ʌ́tçws ʔə tə qayεqwᴧn]
9 1	Mary George	translation	‘I heard there’s a fire on Savary Island.’
9 2	Mary George	transcription	hi ga kw chia ʔe te kwethays
9 2	John Hamilton Davis	phonetic	[hε gʌ kw čyε ʔə tə kwʊθᴧɪs]
9 2	Mary George	translation	‘Where on the island?’
9 3	Mary George	transcription	qiwhtigans k’we ʔe kw tl’aʔamin
9 3	John Hamilton Davis	phonetic	[qεçwtεgʌns k̀wə ʔə kw ƛ̀aʔamɪn]
9 3	Mary George	translation	‘(On the end) next to Lund.’
9 4	Mary George	transcription	neysam k’we ʔe kw tl’aʔamin
9 4	John Hamilton Davis	phonetic	[niɪsam k̀wə ʔə kw ƛ̀aʔamɪn]
9 4	Mary George	translation	‘(On the end) away from Lund.’
9 5	Mary George	transcription	mahay.s k’we kw ch’iaʔ
9 5	John Hamilton Davis	phonetic	[mahᴧɪs k̀wə kw č̀yεʔ]
9 5	Mary George	translation	‘Halfway of (toward) the open water (away from the mainland).’
9 6	Mary George	transcription	chiam’ k’we xoxolh ʔelh q’eq’twhas
9 6	John Hamilton Davis	phonetic	[čyεmʔ k̀wə χwoχwoɬ ʔəɬ q̀ʌ́q̀tçwʌs]
9 6	Mary George	translation	‘How long has it been burning?’
9 7	Mary George	transcription	mahaychen k’we kwey z’ok’w
9 7	John Hamilton Davis	phonetic	[mahᴧɪčɪn k̀wə kwiɪ t̀θok̀w]
9 7	Mary George	translation	‘Half a day already.’
9 8	Mary George	transcription	tihmot k’we kwey q’etwh
9 8	John Hamilton Davis	phonetic	[tihmot k̀wə kwiɪ q̀ʌ́tçw]
9 8	Mary George	translation	‘It’s already a very large fire.’
9 9	Mary George	transcription	xoxwmot k’we sem ʔems p’ap’îm kwes tl’ak’wats sem
9 9	John Hamilton Davis	phonetic	[χwoχwmot k̀wə səm ʔəms p̀aap̀εm kwɪs ƛ̀ak̀wats səm]
